Label,Review
0,gr8 best 
0,one favorite apps used hike mountain biking ski even fly  excellent feature easy use 
1,track 
1,new track bottom new track bottom  please move back top 
0,great bike ride really like track mac average speed  able see far rode great 
1,invasive permission guess hope ubuntu phone work  tired google add invasive permission apps  need know contact app like mytracks  much  evil   instal like crapware app 
0,good  latest update new track go bottom 
0,great awesome update perfect 
0,fantastic great app  wish google map good app 
0,love app use run love capability upload google drive 
1,annoy  better apps annoying helpful  seems like must  data connection  offline use gps alone map disappears 
1,contact new update need read contact list  
0,good application frequently use find quite accurate  also analyze several result learn pattern move  cool 
1,contact 
1,uninstall      really nt want tracked clue ridiculous app got android  uninstall    
0,useful apps record track place nt knew 
0,track fantastic use year favorite app keep track daily walk 
0,amaze program intuitive walk stop look building program pan towards building walk away continues course 
1,poor app  app need access contact  sorry permission far  uninstall 
0,get better everything need 
1,u need read contact  new update new permission allow u check text ring frequent   see contactsy  bother 1 else  update 
0,love idea great app used others much beat google mapping department 
1,nice like use bike  good job nt drain battery much 
1,used great  loses signal lot show fewer detail  start use runkeeper nt problem 
0,bad disappointed  near good strava 
1,new permission another app uninstalled due invasive permission 
0,show usei este app pela primeira vez para guardar caminho para uma viagem um stio  se fosse por ele saberia chegar mesmo lugar de novo  muito bom 
0,super app like better voice 
0,excelente algo muy bueno  
0,good great app 
1,widget cause scroll problem since update widget cause lag flick home screen 
0,nice great app teach motorcycle ride share facebook friend 
1,useful app great app like playback feature stats   graph nt accurate like overall good 
0,one best apps phone great app 
0,great accurate great accurate 
0,work great lot fun fam 
0,gps work application would great worked  detect gps signal galaxy s3 although apps rely gps function work fine 
1,work great instantaneous pace data useless  everything else work great please add ant foot pod data pace distance gps available 
